 ,Area,Mean
1,32.673,0
2,32.673,0
3,32.673,0
4,32.673,0
5,32.673,0
6,32.673,0
7,32.673,0
8,32.673,0
9,32.673,0
10,32.673,0
11,32.673,0
12,32.673,0
13,32.673,0
14,32.673,0
15,32.673,0
16,32.673,0
17,32.673,0
18,32.673,0
19,32.673,0
20,32.673,0
21,32.673,0
22,32.673,0
23,32.673,0
24,32.673,0
25,32.673,0
26,32.673,0
27,32.673,0
28,32.673,0
29,32.673,0
30,32.673,0
31,32.673,0
32,32.673,0
33,32.673,0
34,32.673,0
35,32.673,0
36,32.673,0
37,32.673,0
38,32.673,0
39,32.673,0
40,32.673,0
41,32.673,0
42,32.673,0
43,32.673,0
44,32.673,0
45,32.673,0
46,32.673,0
47,32.673,0
48,32.673,0
49,32.673,0
50,32.673,0
51,32.673,0
52,32.673,0
53,32.673,0
54,32.673,0
55,32.673,0
56,32.673,0
57,32.673,0
58,32.673,0
59,32.673,0
60,32.673,0
61,32.673,0
62,32.673,0
63,32.673,0
64,32.673,0
65,32.673,0
66,32.673,0
67,32.673,0
68,32.673,0
69,32.673,0
70,32.673,0
71,32.673,0
72,32.673,0
73,32.673,0
74,32.673,0
75,32.673,0
76,32.673,0
77,32.673,0
78,32.673,0
79,32.673,0
80,32.673,0
81,32.673,0
82,32.673,0
83,32.673,0
84,32.673,0
85,32.673,0
86,32.673,0
87,32.673,0
88,32.673,0
89,32.673,0
90,32.673,0
91,32.673,0
92,32.673,0
93,32.673,0
94,32.673,0
95,32.673,0
96,32.673,0
97,32.673,0
98,32.673,0
99,32.673,0
100,32.673,0
101,32.673,0
102,32.673,0
103,32.673,0
104,32.673,0
105,32.673,0
106,32.673,0
107,32.673,0
108,32.673,0
109,32.673,0
110,32.673,0
111,32.673,0
112,32.673,0
113,32.673,0
114,32.673,0
115,32.673,0
116,32.673,0
117,32.673,0
118,32.673,0
119,32.673,0
120,32.673,0
121,32.673,0
122,32.673,0
123,32.673,0
124,32.673,0
125,32.673,0
126,32.673,0
127,32.673,0
128,32.673,0
129,32.673,0
130,32.673,0
131,32.673,0
132,32.673,0
133,32.673,0
134,32.673,0
135,32.673,0
136,32.673,0
137,32.673,0
138,32.673,0
139,32.673,0
140,32.673,0
141,32.673,0
142,32.673,0
143,32.673,0
144,32.673,0
145,32.673,0
146,32.673,0
147,32.673,0
148,32.673,0
149,32.673,0
150,32.673,0
151,32.673,0
152,32.673,0
153,32.673,0
154,32.673,0
155,32.673,0
156,32.673,0
157,32.673,0
158,32.673,0
159,32.673,0
160,32.673,0
161,32.673,0
162,32.673,0
163,32.673,0
164,32.673,0
165,32.673,0
166,32.673,0
167,32.673,0
168,32.673,0
169,32.673,0
170,32.673,0
171,32.673,0
172,32.673,0
173,32.673,0
174,32.673,0
175,32.673,0
176,32.673,0
177,32.673,0
178,32.673,0
179,32.673,0
180,32.673,0
181,32.673,0
182,32.673,0
183,32.673,0
184,32.673,0
185,32.673,0
186,32.673,0
187,32.673,0
188,32.673,0
189,32.673,0
190,32.673,0
191,32.673,0
192,32.673,0
193,32.673,0
194,32.673,0
195,32.673,0
196,32.673,0
197,32.673,0
198,32.673,0
199,32.673,0
200,32.673,0
201,32.673,0
202,32.673,0
203,32.673,0
204,32.673,0
205,32.673,0
206,32.673,0
207,32.673,0
208,32.673,0
209,32.673,0
210,32.673,0
211,32.673,0
212,32.673,0
213,32.673,0
214,32.673,0
215,32.673,0
216,32.673,0
217,32.673,0
218,32.673,0
219,32.673,0
220,32.673,0
221,32.673,0
222,32.673,0
223,32.673,0
224,32.673,0
225,32.673,0
226,32.673,0
227,32.673,0
228,32.673,0
229,32.673,0
230,32.673,0
231,32.673,0
232,32.673,0
233,32.673,0
234,32.673,0
235,32.673,0
236,32.673,0
237,32.673,0
238,32.673,0
239,32.673,0
240,32.673,0
241,32.673,0
242,32.673,0
243,32.673,0
244,32.673,0
245,0.008,255
246,0.013,255
247,0.010,255
248,0.014,255
249,0.018,255
250,0.019,255
251,0.051,255
252,0.060,255
253,0.042,255
254,0.039,255
255,0.090,255
256,0.093,255
257,0.103,255
258,0.103,255
259,0.121,255
260,0.114,255
261,0.124,255
262,0.144,255
263,0.146,255
264,0.171,255
265,0.160,255
266,0.155,255
267,0.155,255
268,0.188,255
269,0.170,255
270,0.184,255
271,0.180,255
272,0.175,255
273,0.195,255
274,0.226,255
275,0.222,255
276,0.229,255
277,0.219,255
278,0.241,255
279,0.247,255
280,0.281,255
281,0.274,255
282,0.259,255
283,0.254,255
284,0.274,255
285,0.258,255
286,0.261,255
287,0.283,255
288,0.291,255
289,0.299,255
290,0.309,255
291,0.300,255
292,0.312,255
293,0.326,255
294,0.336,255
295,0.324,255
296,0.360,255
297,0.340,255
298,0.342,255
299,0.336,255
300,0.343,255
301,0.355,255
302,0.375,255
303,0.379,255
304,0.375,255
305,0.367,255
306,0.387,255
307,0.402,255
308,0.401,255
309,0.418,255
310,0.448,255
311,0.465,255
312,0.467,255
313,0.450,255
314,0.436,255
315,0.457,255
316,0.467,255
317,0.478,255
318,0.458,255
319,0.483,255
320,0.449,255
321,0.431,255
322,0.454,255
323,0.456,255
324,0.479,255
325,0.430,255
326,0.448,255
327,0.460,255
328,0.471,255
329,0.490,255
330,0.478,255
331,0.502,255
332,0.487,255
333,0.491,255
334,0.470,255
335,0.503,255
336,0.500,255
337,0.473,255
338,0.493,255
339,0.491,255
340,0.490,255
341,0.506,255
342,0.538,255
343,0.538,255
344,0.541,255
345,0.551,255
346,0.567,255
347,0.545,255
348,0.557,255
349,0.557,255
350,0.538,255
351,0.576,255
352,0.600,255
353,0.631,255
354,0.587,255
355,0.564,255
356,0.564,255
357,0.585,255
358,0.564,255
359,0.602,255
360,0.607,255
361,0.587,255
362,0.612,255
363,0.609,255
364,0.612,255
365,0.596,255
366,0.578,255
367,0.612,255
368,0.618,255
369,0.591,255
370,0.628,255
371,0.615,255
372,0.591,255
373,0.631,255
374,0.592,255
375,0.645,255
376,0.636,255
377,0.627,255
378,0.625,255
379,0.623,255
380,0.610,255
381,0.648,255
382,0.668,255
383,0.674,255
384,0.656,255
385,0.668,255
386,0.695,255
387,0.673,255
388,0.683,255
389,0.677,255
390,0.679,255
391,0.695,255
392,0.644,255
393,0.662,255
394,0.656,255
395,0.673,255
396,0.686,255
397,0.624,255
398,0.670,255
399,0.695,255
400,0.657,255
401,0.644,255
402,0.692,255
403,0.680,255
404,0.694,255
405,0.703,255
406,0.703,255
407,0.691,255
408,0.656,255
409,0.635,255
410,0.624,255
411,0.631,255
412,0.629,255
413,0.675,255
414,0.673,255
415,0.687,255
416,0.666,255
417,0.664,255
418,0.637,255
419,0.667,255
420,0.688,255
421,0.696,255
422,0.664,255
423,0.698,255
424,0.686,255
425,0.678,255
426,0.686,255
427,0.713,255
428,0.690,255
429,0.705,255
430,0.706,255
431,0.708,255
432,0.735,255
433,0.742,255
434,0.745,255
435,0.725,255
436,0.749,255
437,0.745,255
438,0.733,255
439,0.726,255
440,0.753,255
441,0.767,255
442,0.758,255
443,0.772,255
444,0.767,255
445,0.749,255
446,0.757,255
447,0.756,255
448,0.778,255
449,0.767,255
450,0.790,255
451,0.794,255
452,0.797,255
453,0.787,255
454,0.788,255
455,0.803,255
456,0.804,255
457,0.831,255
458,0.788,255
459,0.804,255
460,0.787,255
461,0.799,255
462,0.818,255
463,0.812,255
464,0.833,255
465,0.830,255
466,0.805,255
467,0.807,255
468,0.835,255
469,0.824,255
470,0.806,255
471,0.828,255
472,0.820,255
473,0.845,255
474,0.828,255
475,0.831,255
476,0.833,255
477,0.857,255
478,0.860,255
479,0.859,255
480,0.909,255
481,0.907,255
482,0.895,255
483,0.896,255
484,0.902,255
485,0.891,255
486,0.901,255
487,0.898,255
488,0.880,255
489,0.905,255
490,0.890,255
491,0.890,255
492,0.904,255
493,0.872,255
494,0.889,255
495,0.909,255
496,0.918,255
497,0.907,255
498,0.909,255
499,0.894,255
500,0.898,255
501,0.909,255
502,0.899,255
503,0.890,255
504,0.898,255
505,0.865,255
506,0.827,255
507,0.806,255
508,0.826,255
509,0.832,255
510,0.845,255
511,0.862,255
512,0.851,255
513,0.860,255
514,0.870,255
515,0.855,255
516,0.856,255
517,0.865,255
518,0.838,255
519,0.841,255
520,0.855,255
521,0.842,255
522,0.831,255
523,0.811,255
524,0.835,255
525,0.836,255
526,0.819,255
527,0.812,255
528,0.776,255
529,0.768,255
530,0.768,255
531,0.760,255
532,0.760,255
533,0.745,255
534,0.752,255
535,0.706,255
536,0.708,255
537,0.716,255
538,0.725,255
539,0.716,255
540,0.698,255
541,0.664,255
542,0.664,255
543,0.661,255
544,0.655,255
545,0.682,255
546,0.692,255
547,0.648,255
548,0.636,255
549,0.609,255
550,0.581,255
551,0.591,255
552,0.587,255
553,0.570,255
554,0.569,255
555,0.574,255
556,0.531,255
557,0.518,255
558,0.522,255
559,0.443,255
560,0.487,255
561,0.491,255
562,0.491,255
563,0.471,255
564,0.422,255
565,0.390,255
566,0.348,255
567,0.294,255
568,0.291,255
569,0.252,255
570,0.204,255
571,0.179,255
572,0.126,255
573,0.114,255
574,0.122,255
575,0.030,255
576,0.033,255
577,0.013,255
578,32.673,0
579,32.673,0
580,32.673,0
581,32.673,0
582,32.673,0
583,32.673,0
584,32.673,0
